FewsId;par_oms;par_oms_nl;TaxonType;wns_code;wns_oms;wns_oms_ecolims;eenheid;eenheid_oms
AANTL[n];Corduliidae;;MACEV;HDSR1388;MACEV_CODU[n][LS-LA][OW];Corduliidae[n][LS-LA][OW];n;exemplaren
AANTL[n];Rana;;AMFBE;HDSR13;AMFBE_RANA[n][NVT][OW];Rana[n][NVT][OW];n;exemplaren
AANTL[n];Fragilaria mesolepta;;DIATM;HDSR141;DIATM_FRAGMESO[n][NVT][OW];Fragilaria mesolepta[n][NVT][OW];n;exemplaren
AANTL[n];Fragilaria rumpens;;DIATM;HDSR143;DIATM_FRAGRUMP[n][NVT][OW];Fragilaria rumpens[n][NVT][OW];n;exemplaren
AANTL[n];Fragilaria sopotensis;;DIATM;HDSR144;DIATM_FRAGSOPO[n][NVT][OW];Fragilaria sopotensis[n][NVT][OW];n;exemplaren
AANTL[n];Fragilaria tenera;;DIATM;HDSR145;DIATM_FRAGTENE[n][NVT][OW];Fragilaria tenera[n][NVT][OW];n;exemplaren
AANTL[n];Fragilaria vaucheriae;;DIATM;HDSR146;DIATM_FRAGVAUC[n][NVT][OW];Fragilaria vaucheriae[n][NVT][OW];n;exemplaren
AANTL[n];Frustulia saxonica;;DIATM;HDSR149;DIATM_FRUSSAXO[n][NVT][OW];Frustulia saxonica[n][NVT][OW];n;exemplaren
AANTL[n];Coelostoma orbiculare;;MACEV;HDSR1392;MACEV_COELORBI[n][LS-LA][OW];Coelostoma orbiculare[n][LS-LA][OW];n;exemplaren
AANTL[n];Coelostoma orbiculare;;MACEV;HDSR1393;MACEV_COELORBI[n][NVT][OW];Coelostoma orbiculare[n][NVT][OW];n;exemplaren
AANTL[n];Coenagrionidae;;MACEV;HDSR1397;MACEV_COEN[n][NVT][OW];Coenagrionidae[n][NVT][OW];n;exemplaren
AANTL[n];Cognettia;;MACEV;HDSR1398;MACEV_COGE[n][NVT][OW];Cognettia[n][NVT][OW];n;exemplaren
AANTL[n];Corixidae;;MACEV;HDSR1401;MACEV_COIX[n][LS-NY][OW];Corixidae[n][LS-NY][OW];n;exemplaren
AANTL[n];Corixidae;;MACEV;HDSR1402;MACEV_COIX[n][NVT][OW];Corixidae[n][NVT][OW];n;exemplaren
AANTL[n];Cordulia aenea;;MACEV;HDSR1403;MACEV_COLIAENE[n][LS-NY][OW];Cordulia aenea[n][LS-NY][OW];n;exemplaren
AANTL[n];Colymbetinae;;MACEV;HDSR1406;MACEV_COMB[n][LS-LA][OW];Colymbetinae[n][LS-LA][OW];n;exemplaren
AANTL[n];Colymbetinae;;MACEV;HDSR1407;MACEV_COMB[n][NVT][OW];Colymbetinae[n][NVT][OW];n;exemplaren
AANTL[n];Coenagrion;;MACEV;HDSR1411;MACEV_CONA[n][NVT][OW];Coenagrion[n][NVT][OW];n;exemplaren
AANTL[n];Coenagrion pulchellum;Variabele waterjuffer;MACEV;HDSR1413;MACEV_CONAPULC[n][LS-AD][OW];Coenagrion pulchellum[n][LS-AD][OW];n;exemplaren
AANTL[n];Conchapelopia;;MACEV;HDSR1415;MACEV_CONC[n][LS-LA][OW];Conchapelopia[n][LS-LA][OW];n;exemplaren
AANTL[n];Conchapelopia melanops;;MACEV;HDSR1418;MACEV_CONCMELA[n][NVT][OW];Conchapelopia melanops[n][NVT][OW];n;exemplaren
AANTL[n];Corynoneura;;MACEV;HDSR1419;MACEV_CONE[n][LS-JU][OW];Corynoneura[n][LS-JU][OW];n;exemplaren
AANTL[n];Corynoneura;;MACEV;HDSR1421;MACEV_CONE[n][LS-PO][OW];Corynoneura[n][LS-PO][OW];n;exemplaren
AANTL[n];Corynoneura scutellata;;MACEV;HDSR1424;MACEV_CONESCUT[n][LS-PO][OW];Corynoneura scutellata[n][LS-PO][OW];n;exemplaren
AANTL[n];Corynoneura scutellata;;MACEV;HDSR1425;MACEV_CONESCUT[n][NVT][OW];Corynoneura scutellata[n][NVT][OW];n;exemplaren
AANTL[n];Corbicula;;MACEV;HDSR1429;MACEV_CORB[n][LS-JU][OW];Corbicula[n][LS-JU][OW];n;exemplaren
AANTL[n];Corbicula fluminea;;MACEV;HDSR1433;MACEV_CORBFLNE[n][NVT][OW];Corbicula fluminea[n][NVT][OW];n;exemplaren
AANTL[n];Corixa;;MACEV;HDSR1434;MACEV_CORI[n][LS-AD][OW];Corixa[n][LS-AD][OW];n;exemplaren
AANTL[n];Corixa;;MACEV;HDSR1436;MACEV_CORI[n][LS-NY][OW];Corixa[n][LS-NY][OW];n;exemplaren
AANTL[n];Corixa;;MACEV;HDSR1437;MACEV_CORI[n][NVT][OW];Corixa[n][NVT][OW];n;exemplaren
AANTL[n];Corixa punctata;;MACEV;HDSR1440;MACEV_CORIPUNC[n][GE-M][OW];Corixa punctata[n][GE-M][OW];n;exemplaren
AANTL[n];Corophiidae;;MACEV;HDSR1444;MACEV_CORO[n][LS-AD][OW];Corophiidae[n][LS-AD][OW];n;exemplaren
AANTL[n];Corophiidae;;MACEV;HDSR1445;MACEV_CORO[n][LS-JU][OW];Corophiidae[n][LS-JU][OW];n;exemplaren
AANTL[n];Corophiidae;;MACEV;HDSR1446;MACEV_CORO[n][NVT][OW];Corophiidae[n][NVT][OW];n;exemplaren
AANTL[n];Corixinae;;MACEV;HDSR1448;MACEV_CORX[n][LS-JU][OW];Corixinae[n][LS-JU][OW];n;exemplaren
AANTL[n];Cryptochironomus;;MACEV;HDSR1451;MACEV_CRCH[n][LS-EX][OW];Cryptochironomus[n][LS-EX][OW];n;exemplaren
AANTL[n];Cryptochironomus defectus;;MACEV;HDSR1459;MACEV_CRCHDEFE[n][NVT][OW];Cryptochironomus defectus[n][NVT][OW];n;exemplaren
AANTL[n];Cryptochironomus obreptans;;MACEV;HDSR1462;MACEV_CRCHOBRE[n][LS-PO][OW];Cryptochironomus obreptans[n][LS-PO][OW];n;exemplaren
AANTL[n];Cryptochironomus obreptans;;MACEV;HDSR1463;MACEV_CRCHOBRE[n][NVT][OW];Cryptochironomus obreptans[n][NVT][OW];n;exemplaren
AANTL[n];Cryptochironomus rostratus;;MACEV;HDSR1464;MACEV_CRCHROST[n][LS-EX][OW];Cryptochironomus rostratus[n][LS-EX][OW];n;exemplaren
AANTL[n];Cryptochironomus supplicans;;MACEV;HDSR1467;MACEV_CRCHSUPP[n][LS-PO][OW];Cryptochironomus supplicans[n][LS-PO][OW];n;exemplaren
AANTL[n];Cryptochironomus supplicans;;MACEV;HDSR1468;MACEV_CRCHSUPP[n][NVT][OW];Cryptochironomus supplicans[n][NVT][OW];n;exemplaren
AANTL[n];Crangonyx pseudogracilis;;MACEV;HDSR1470;MACEV_CRGOPSEU[n][LS-JU][OW];Crangonyx pseudogracilis[n][LS-JU][OW];n;exemplaren
AANTL[n];Cricotopus;;MACEV;HDSR1473;MACEV_CRIC[n][LS-LA][OW];Cricotopus[n][LS-LA][OW];n;exemplaren
AANTL[n];Cricotopus;;MACEV;HDSR1475;MACEV_CRIC[n][NVT][OW];Cricotopus[n][NVT][OW];n;exemplaren
AANTL[n];Cricotopus bicinctus;;MACEV;HDSR1477;MACEV_CRICBICI[n][LS-LA][OW];Cricotopus bicinctus[n][LS-LA][OW];n;exemplaren
AANTL[n];Cricotopus bicinctus;;MACEV;HDSR1478;MACEV_CRICBICI[n][LS-PO][OW];Cricotopus bicinctus[n][LS-PO][OW];n;exemplaren
AANTL[n];Cricotopus cylindraceus;;MACEV;HDSR1480;MACEV_CRICCYLI[n][LS-LA][OW];Cricotopus cylindraceus[n][LS-LA][OW];n;exemplaren
AANTL[n];Cricotopus cylindraceus;;MACEV;HDSR1481;MACEV_CRICCYLI[n][LS-PO][OW];Cricotopus cylindraceus[n][LS-PO][OW];n;exemplaren
AANTL[n];Cricotopus intersectus;;MACEV;HDSR1485;MACEV_CRICINTE[n][LS-PO][OW];Cricotopus intersectus[n][LS-PO][OW];n;exemplaren
AANTL[n];Cricotopus intersectus;;MACEV;HDSR1486;MACEV_CRICINTE[n][NVT][OW];Cricotopus intersectus[n][NVT][OW];n;exemplaren
AANTL[n];Cricotopus speciosus;;MACEV;HDSR1491;MACEV_CRICSPEC[n][LS-LA][OW];Cricotopus speciosus[n][LS-LA][OW];n;exemplaren
AANTL[n];Rana temporaria;Bruine kikker;AMFBE;HDSR14;AMFBE_RANATEMP[n][LS-AD][OW];Rana temporaria[n][LS-AD][OW];n;exemplaren
AANTL[n];Frustulia vulgaris;;DIATM;HDSR150;DIATM_FRUSVULG[n][NVT][OW];Frustulia vulgaris[n][NVT][OW];n;exemplaren
AANTL[n];Geissleria schoenfeldii;;DIATM;HDSR151;DIATM_GEISSCHO[n][NVT][OW];Geissleria schoenfeldii[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Gomphonema;;DIATM;HDSR153;DIATM_GONE[n/ml][NVT][OW];Gomphonema[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Gomphonema;;DIATM;HDSR154;DIATM_GONE[n][NVT][OW];Gomphonema[n][NVT][OW];n;exemplaren
AANTL[n];Gomphonema angustatum;;DIATM;HDSR157;DIATM_GONEANGU[n][NVT][OW];Gomphonema angustatum[n][NVT][OW];n;exemplaren
AANTL[n];Cricotopus sylvestris;;MACEV;HDSR1495;MACEV_CRICSYLV[n][LS-PO][OW];Cricotopus sylvestris[n][LS-PO][OW];n;exemplaren
AANTL[n];Cricotopus sylvestris;;MACEV;HDSR1496;MACEV_CRICSYLV[n][NVT][OW];Cricotopus sylvestris[n][NVT][OW];n;exemplaren
AANTL[n];Crocothemis erythraea;;MACEV;HDSR1499;MACEV_CROCERYT[n][LS-AD][OW];Crocothemis erythraea[n][LS-AD][OW];n;exemplaren
AANTL[n];Cryptotendipes;;MACEV;HDSR1502;MACEV_CRTE[n][LS-PO][OW];Cryptotendipes[n][LS-PO][OW];n;exemplaren
AANTL[n];Cryptotendipes;;MACEV;HDSR1503;MACEV_CRTE[n][NVT][OW];Cryptotendipes[n][NVT][OW];n;exemplaren
AANTL[n];Cryptotendipes holsatus;;MACEV;HDSR1505;MACEV_CRTEHOLS[n][NVT][OW];Cryptotendipes holsatus[n][NVT][OW];n;exemplaren
AANTL[n];Cryptotendipes usmaensis;;MACEV;HDSR1509;MACEV_CRTEUSMA[n][NVT][OW];Cryptotendipes usmaensis[n][NVT][OW];n;exemplaren
AANTL[n];Culex;;MACEV;HDSR1512;MACEV_CULE[n][LS-LA][OW];Culex[n][LS-LA][OW];n;exemplaren
AANTL[n];Culex;;MACEV;HDSR1513;MACEV_CULE[n][LS-PO][OW];Culex[n][LS-PO][OW];n;exemplaren
AANTL[n];Culex;;MACEV;HDSR1514;MACEV_CULE[n][NVT][OW];Culex[n][NVT][OW];n;exemplaren
AANTL[n];Culex pipiens;;MACEV;HDSR1516;MACEV_CULEPIPI[n][LS-PO][OW];Culex pipiens[n][LS-PO][OW];n;exemplaren
AANTL[n];Culex territans;;MACEV;HDSR1518;MACEV_CULETERR[n][LS-LA][OW];Culex territans[n][LS-LA][OW];n;exemplaren
AANTL[n];Curculionidae;;MACEV;HDSR1520;MACEV_CURC[n][LS-AD][OW];Curculionidae[n][LS-AD][OW];n;exemplaren
AANTL[n];Curculionidae;;MACEV;HDSR1522;MACEV_CURC[n][NVT][OW];Curculionidae[n][NVT][OW];n;exemplaren
AANTL[n];Culiseta;;MACEV;HDSR1524;MACEV_CUSE[n][NVT][OW];Culiseta[n][NVT][OW];n;exemplaren
AANTL[n];Cybister;;MACEV;HDSR1525;MACEV_CYBI[n][LS-LA][OW];Cybister[n][LS-LA][OW];n;exemplaren
AANTL[n];Cybister lateralimarginalis;;MACEV;HDSR1528;MACEV_CYBILATE[n][LS-NY][OW];Cybister lateralimarginalis[n][LS-NY][OW];n;exemplaren
AANTL[n];Cymatia;;MACEV;HDSR1530;MACEV_CYMA[n][NVT][OW];Cymatia[n][NVT][OW];n;exemplaren
AANTL[n];Cymatia coleoptrata;;MACEV;HDSR1533;MACEV_CYMACOLE[n][LS-NY][OW];Cymatia coleoptrata[n][LS-NY][OW];n;exemplaren
AANTL[n];Cyphon;;MACEV;HDSR1535;MACEV_CYPH[n][LS-AD][OW];Cyphon[n][LS-AD][OW];n;exemplaren
AANTL[n];Cyphon;;MACEV;HDSR1536;MACEV_CYPH[n][LS-LA][OW];Cyphon[n][LS-LA][OW];n;exemplaren
AANTL[n];Cyrnus;;MACEV;HDSR1538;MACEV_CYRN[n][LS-LA][OW];Cyrnus[n][LS-LA][OW];n;exemplaren
AANTL[n];Cyrnus crenaticornis;;MACEV;HDSR1540;MACEV_CYRNCREN[n][LS-LA][OW];Cyrnus crenaticornis[n][LS-LA][OW];n;exemplaren
AANTL[n];Decapoda;;MACEV;HDSR1546;MACEV_DECA[n][LS-AD][OW];Decapoda[n][LS-AD][OW];n;exemplaren
AANTL[n];Demeijerea rufipes;;MACEV;HDSR1550;MACEV_DEMERUFI[n][NVT][OW];Demeijerea rufipes[n][NVT][OW];n;exemplaren
AANTL[n];Demicryptochironomus vulneratus;;MACEV;HDSR1551;MACEV_DEMIVULN[n][LS-LA][OW];Demicryptochironomus vulneratus[n][LS-LA][OW];n;exemplaren
AANTL[n];Dendrocoelum lacteum;;MACEV;HDSR1554;MACEV_DEOCLACT[n][NVT][OW];Dendrocoelum lacteum[n][NVT][OW];n;exemplaren
AANTL[n];Dero;;MACEV;HDSR1555;MACEV_DERO[n][LS-AD][OW];Dero[n][LS-AD][OW];n;exemplaren
AANTL[n];Dero;;MACEV;HDSR1557;MACEV_DERO[n][NVT][OW];Dero[n][NVT][OW];n;exemplaren
AANTL[n];Dero digitata;;MACEV;HDSR1558;MACEV_DERODIGI[n][LS-AD][OW];Dero digitata[n][LS-AD][OW];n;exemplaren
AANTL[n];Dero digitata;;MACEV;HDSR1560;MACEV_DERODIGI[n][NVT][OW];Dero digitata[n][NVT][OW];n;exemplaren
AANTL[n];Dero dorsalis;;MACEV;HDSR1563;MACEV_DERODORS[n][NVT][OW];Dero dorsalis[n][NVT][OW];n;exemplaren
AANTL[n];Dikerogammarus;;MACEV;HDSR1565;MACEV_DIKE[n][LS-AD][OW];Dikerogammarus[n][LS-AD][OW];n;exemplaren
AANTL[n];Dikerogammarus;;MACEV;HDSR1567;MACEV_DIKE[n][NVT][OW];Dikerogammarus[n][NVT][OW];n;exemplaren
AANTL[n];Dikerogammarus haemobaphes;;MACEV;HDSR1569;MACEV_DIKEHAEM[n][NVT][OW];Dikerogammarus haemobaphes[n][NVT][OW];n;exemplaren
AANTL[n];Dikerogammarus villosus;;MACEV;HDSR1571;MACEV_DIKEVILL[n][NVT][OW];Dikerogammarus villosus[n][NVT][OW];n;exemplaren
AANTL[n];Dicranomyia;;MACEV;HDSR1574;MACEV_DIMY[n][NVT][OW];Dicranomyia[n][NVT][OW];n;exemplaren
AANTL[n];Diptera;;MACEV;HDSR1577;MACEV_DIPT[n][NVT][OW];Diptera[n][NVT][OW];n;exemplaren
AANTL[n];Dicrotendipes;;MACEV;HDSR1578;MACEV_DITE[n][LS-EX][OW];Dicrotendipes[n][LS-EX][OW];n;exemplaren
AANTL[n];Dicrotendipes;;MACEV;HDSR1579;MACEV_DITE[n][LS-JU][OW];Dicrotendipes[n][LS-JU][OW];n;exemplaren
AANTL[n];Dicrotendipes;;MACEV;HDSR1580;MACEV_DITE[n][LS-PO][OW];Dicrotendipes[n][LS-PO][OW];n;exemplaren
AANTL[n];Dicrotendipes lobiger;;MACEV;HDSR1584;MACEV_DITELOBI[n][NVT][OW];Dicrotendipes lobiger[n][NVT][OW];n;exemplaren
AANTL[n];Dicrotendipes nervosus;;MACEV;HDSR1586;MACEV_DITENERV[n][LS-JU][OW];Dicrotendipes nervosus[n][LS-JU][OW];n;exemplaren
AANTL[n];Dicrotendipes nervosus;;MACEV;HDSR1588;MACEV_DITENERV[n][LS-PO][OW];Dicrotendipes nervosus[n][LS-PO][OW];n;exemplaren
AANTL[n];Dicrotendipes nervosus;;MACEV;HDSR1589;MACEV_DITENERV[n][NVT][OW];Dicrotendipes nervosus[n][NVT][OW];n;exemplaren
AANTL[n];Dicrotendipes notatus;;MACEV;HDSR1591;MACEV_DITENOTA[n][LS-LA][OW];Dicrotendipes notatus[n][LS-LA][OW];n;exemplaren
AANTL[n];Rana temporaria;Bruine kikker;AMFBE;HDSR15;AMFBE_RANATEMP[n][LS-JU][OW];Rana temporaria[n][LS-JU][OW];n;exemplaren
AANTL[n];Gomphonema brebissonii;;DIATM;HDSR160;DIATM_GONEBREB[n][NVT][OW];Gomphonema brebissonii[n][NVT][OW];n;exemplaren
AANTL[n];Gomphonema clavatum;;DIATM;HDSR161;DIATM_GONECLAV[n][NVT][OW];Gomphonema clavatum[n][NVT][OW];n;exemplaren
AANTL[n];Gomphonema dichotomum;;DIATM;HDSR163;DIATM_GONEDICH[n][NVT][OW];Gomphonema dichotomum[n][NVT][OW];n;exemplaren
AANTL[n];Gomphonema exilissimum;;DIATM;HDSR164;DIATM_GONEEXIL[n][NVT][OW];Gomphonema exilissimum[n][NVT][OW];n;exemplaren
AANTL[n];Gomphonema gracile;;DIATM;HDSR165;DIATM_GONEGRAC[n][NVT][OW];Gomphonema gracile[n][NVT][OW];n;exemplaren
AANTL[n];Gomphonema insigne;;DIATM;HDSR167;DIATM_GONEINSI[n][NVT][OW];Gomphonema insigne[n][NVT][OW];n;exemplaren
AANTL[n];Gomphonema lateripunctatum;;DIATM;HDSR168;DIATM_GONELATE[n][NVT][OW];Gomphonema lateripunctatum[n][NVT][OW];n;exemplaren
AANTL[n];Dicrotendipes notatus;;MACEV;HDSR1593;MACEV_DITENOTA[n][NVT][OW];Dicrotendipes notatus[n][NVT][OW];n;exemplaren
AANTL[n];Dixa nebulosa;;MACEV;HDSR1597;MACEV_DIXANEBU[n][LS-LA][OW];Dixa nebulosa[n][LS-LA][OW];n;exemplaren
AANTL[n];Dixella;;MACEV;HDSR1599;MACEV_DIXE[n][LS-LA][OW];Dixella[n][LS-LA][OW];n;exemplaren
AANTL[n];Dixella;;MACEV;HDSR1601;MACEV_DIXE[n][NVT][OW];Dixella[n][NVT][OW];n;exemplaren
AANTL[n];Dixella aestivalis;;MACEV;HDSR1602;MACEV_DIXEAEST[n][LS-LA][OW];Dixella aestivalis[n][LS-LA][OW];n;exemplaren
AANTL[n];Dixella autumnalis;;MACEV;HDSR1605;MACEV_DIXEAUTU[n][LS-LA][OW];Dixella autumnalis[n][LS-LA][OW];n;exemplaren
AANTL[n];Dixella autumnalis;;MACEV;HDSR1606;MACEV_DIXEAUTU[n][LS-PO][OW];Dixella autumnalis[n][LS-PO][OW];n;exemplaren
AANTL[n];Dixella autumnalis;;MACEV;HDSR1607;MACEV_DIXEAUTU[n][NVT][OW];Dixella autumnalis[n][NVT][OW];n;exemplaren
AANTL[n];Donacia;;MACEV;HDSR1611;MACEV_DONA[n][LS-LA][OW];Donacia[n][LS-LA][OW];n;exemplaren
AANTL[n];Donacia crassipes;;MACEV;HDSR1613;MACEV_DONACRAS[n][LS-AD][OW];Donacia crassipes[n][LS-AD][OW];n;exemplaren
AANTL[n];Dreissena;;MACEV;HDSR1616;MACEV_DREI[n][LS-JU][OW];Dreissena[n][LS-JU][OW];n;exemplaren
AANTL[n];Dreissena;;MACEV;HDSR1617;MACEV_DREI[n][NVT][OW];Dreissena[n][NVT][OW];n;exemplaren
AANTL[n];Dreissena bugensis;;MACEV;HDSR1618;MACEV_DREIBUGE[n][LS-AD][OW];Dreissena bugensis[n][LS-AD][OW];n;exemplaren
AANTL[n];Dreissena bugensis;;MACEV;HDSR1620;MACEV_DREIBUGE[n][NVT][OW];Dreissena bugensis[n][NVT][OW];n;exemplaren
AANTL[n];Dreissena polymorpha;;MACEV;HDSR1623;MACEV_DREIPOLY[n][NVT][OW];Dreissena polymorpha[n][NVT][OW];n;exemplaren
AANTL[n];Dryops;;MACEV;HDSR1625;MACEV_DRYO[n][LS-LA][OW];Dryops[n][LS-LA][OW];n;exemplaren
AANTL[n];Dryops;;MACEV;HDSR1626;MACEV_DRYO[n][NVT][OW];Dryops[n][NVT][OW];n;exemplaren
AANTL[n];Dryops luridus;;MACEV;HDSR1628;MACEV_DRYOLURI[n][GE-V][OW];Dryops luridus[n][GE-V][OW];n;exemplaren
AANTL[n];Dugesia;;MACEV;HDSR1631;MACEV_DUGE[n][LS-AD][OW];Dugesia[n][LS-AD][OW];n;exemplaren
AANTL[n];Dugesia;;MACEV;HDSR1632;MACEV_DUGE[n][LS-JU][OW];Dugesia[n][LS-JU][OW];n;exemplaren
AANTL[n];Dytiscus;;MACEV;HDSR1640;MACEV_DYTI[n][NVT][OW];Dytiscus[n][NVT][OW];n;exemplaren
AANTL[n];Echinogammarus ischnus;;MACEV;HDSR1644;MACEV_ECHIISCH[n][LS-AD][OW];Echinogammarus ischnus[n][LS-AD][OW];n;exemplaren
AANTL[n];Echinogammarus trichiatus;;MACEV;HDSR1646;MACEV_ECHITRIC[n][LS-AD][OW];Echinogammarus trichiatus[n][LS-AD][OW];n;exemplaren
AANTL[n];Ecnomus tenellus;;MACEV;HDSR1648;MACEV_ECNOTENE[n][LS-JU][OW];Ecnomus tenellus[n][LS-JU][OW];n;exemplaren
AANTL[n];Ecnomus tenellus;;MACEV;HDSR1650;MACEV_ECNOTENE[n][LS-PO][OW];Ecnomus tenellus[n][LS-PO][OW];n;exemplaren
AANTL[n];Einfeldia pagana;;MACEV;HDSR1658;MACEV_EINFPAGA[n][LS-LA][OW];Einfeldia pagana[n][LS-LA][OW];n;exemplaren
AANTL[n];Eiseniella tetraedra;;MACEV;HDSR1659;MACEV_EISETETR[n][LS-AD][OW];Eiseniella tetraedra[n][LS-AD][OW];n;exemplaren
AANTL[n];Eiseniella tetraedra;;MACEV;HDSR1661;MACEV_EISETETR[n][NVT][OW];Eiseniella tetraedra[n][NVT][OW];n;exemplaren
AANTL[n];Elgiva;;MACEV;HDSR1662;MACEV_ELGI[n][LS-JU][OW];Elgiva[n][LS-JU][OW];n;exemplaren
AANTL[n];Elophila nymphaeata;;MACEV;HDSR1668;MACEV_ELOPNYMP[n][NVT][OW];Elophila nymphaeata[n][NVT][OW];n;exemplaren
AANTL[n];Embolocephalus velutinus;;MACEV;HDSR1669;MACEV_EMBOVELU[n][LS-AD][OW];Embolocephalus velutinus[n][LS-AD][OW];n;exemplaren
AANTL[n];Empididae;;MACEV;HDSR1672;MACEV_EMPI[n][LS-PO][OW];Empididae[n][LS-PO][OW];n;exemplaren
AANTL[n];Endochironomus;;MACEV;HDSR1677;MACEV_ENDO[n][LS-LA][OW];Endochironomus[n][LS-LA][OW];n;exemplaren
AANTL[n];Endochironomus albipennis;;MACEV;HDSR1681;MACEV_ENDOALBI[n][LS-LA][OW];Endochironomus albipennis[n][LS-LA][OW];n;exemplaren
AANTL[n];Endochironomus albipennis;;MACEV;HDSR1683;MACEV_ENDOALBI[n][NVT][OW];Endochironomus albipennis[n][NVT][OW];n;exemplaren
AANTL[n];Endochironomus dispar;;MACEV;HDSR1685;MACEV_ENDODISP[n][NVT][OW];Endochironomus dispar[n][NVT][OW];n;exemplaren
AANTL[n];Endochironomus tendens;;MACEV;HDSR1688;MACEV_ENDOTEND[n][LS-AD][OW];Endochironomus tendens[n][LS-AD][OW];n;exemplaren
AANTL[n];Endochironomus tendens;;MACEV;HDSR1690;MACEV_ENDOTEND[n][LS-LA][OW];Endochironomus tendens[n][LS-LA][OW];n;exemplaren
AANTL[n];Gomphonema minutum;;DIATM;HDSR170;DIATM_GONEMINU[n][NVT][OW];Gomphonema minutum[n][NVT][OW];n;exemplaren
AANTL[n];Gomphonema parvulum var. lagenula;;DIATM;HDSR173;DIATM_GONEPALG[n][NVT][OW];Gomphonema parvulum var. lagenula[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Gomphonema parvulum;;DIATM;HDSR174;DIATM_GONEPARV[n/ml][NVT][OW];Gomphonema parvulum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Gomphonema parvulum;;DIATM;HDSR175;DIATM_GONEPARV[n][NVT][OW];Gomphonema parvulum[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Gomphonema pumilum;;DIATM;HDSR178;DIATM_GONEPUMI[n/ml][NVT][OW];Gomphonema pumilum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Endochironomus tendens;;MACEV;HDSR1691;MACEV_ENDOTEND[n][LS-PO][OW];Endochironomus tendens[n][LS-PO][OW];n;exemplaren
AANTL[n];Enchytraeidae;;MACEV;HDSR1693;MACEV_ENEI[n][LS-AD][OW];Enchytraeidae[n][LS-AD][OW];n;exemplaren
AANTL[n];Enchytraeidae;;MACEV;HDSR1695;MACEV_ENEI[n][NVT][OW];Enchytraeidae[n][NVT][OW];n;exemplaren
AANTL[n];Enochrus coarctatus;;MACEV;HDSR1698;MACEV_ENOCCOAR[n][LS-AD][OW];Enochrus coarctatus[n][LS-AD][OW];n;exemplaren
AANTL[n];Enochrus fuscipennis;;MACEV;HDSR1700;MACEV_ENOCFUSC[n][NVT][OW];Enochrus fuscipennis[n][NVT][OW];n;exemplaren
AANTL[n];Enochrus melanocephalus;;MACEV;HDSR1701;MACEV_ENOCMELA[n][LS-AD][OW];Enochrus melanocephalus[n][LS-AD][OW];n;exemplaren
AANTL[n];Enochrus ochropterus;;MACEV;HDSR1704;MACEV_ENOCOCHR[n][LS-AD][OW];Enochrus ochropterus[n][LS-AD][OW];n;exemplaren
AANTL[n];Enochrus ochropterus;;MACEV;HDSR1705;MACEV_ENOCOCHR[n][NVT][OW];Enochrus ochropterus[n][NVT][OW];n;exemplaren
AANTL[n];Ephydatia fluviatilis;;MACEV;HDSR1709;MACEV_EPDAFLUV[n][NVT][OW];Ephydatia fluviatilis[n][NVT][OW];n;exemplaren
WNS10408;Poelslak;;;WNS10408;POELSK[n][NVT][OW];Poelslak[n][NVT][OW];n;exemplaren
AANTL[n];Ephydatia muelleri;;MACEV;HDSR1710;MACEV_EPDAMUEL[n][NVT][OW];Ephydatia muelleri[n][NVT][OW];n;exemplaren
AANTL[n];Ephemeroptera;;MACEV;HDSR1712;MACEV_EPEM[n][NVT][OW];Ephemeroptera[n][NVT][OW];n;exemplaren
AANTL[n];Ephydridae;;MACEV;HDSR1716;MACEV_EPHY[n][LS-LA][OW];Ephydridae[n][LS-LA][OW];n;exemplaren
AANTL[n];Ephydridae;;MACEV;HDSR1718;MACEV_EPHY[n][NVT][OW];Ephydridae[n][NVT][OW];n;exemplaren
AANTL[n];Ephemera glaucops;;MACEV;HDSR1720;MACEV_EPRAGLAU[n][LS-NY][OW];Ephemera glaucops[n][LS-NY][OW];n;exemplaren
AANTL[n];Eristalis;;MACEV;HDSR1724;MACEV_ERLI[n][LS-LA][OW];Eristalis[n][LS-LA][OW];n;exemplaren
AANTL[n];Erpobdella;;MACEV;HDSR1731;MACEV_ERPO[n][NVT][OW];Erpobdella[n][NVT][OW];n;exemplaren
AANTL[n];Erpobdella octoculata;;MACEV;HDSR1735;MACEV_ERPOOCTO[n][LS-AD][OW];Erpobdella octoculata[n][LS-AD][OW];n;exemplaren
AANTL[n];Erpobdella octoculata;;MACEV;HDSR1737;MACEV_ERPOOCTO[n][NVT][OW];Erpobdella octoculata[n][NVT][OW];n;exemplaren
AANTL[n];Erpobdella testacea;;MACEV;HDSR1739;MACEV_ERPOTEST[n][NVT][OW];Erpobdella testacea[n][NVT][OW];n;exemplaren
AANTL[n];Erioptera squalida;;MACEV;HDSR1743;MACEV_ERPTSQUA[n][LS-LA][OW];Erioptera squalida[n][LS-LA][OW];n;exemplaren
AANTL[n];Erioptera squalida;;MACEV;HDSR1744;MACEV_ERPTSQUA[n][NVT][OW];Erioptera squalida[n][NVT][OW];n;exemplaren
